"chr" "pos" "mu1" "mu2" "diff" "diff.se" "stat" "phi1" "phi2" "pval" "fdr"
"173" "22" 10525730 0.592532568292706 0.696822134589668 -0.104289566296962 0.285494245223196 -0.36529481081284 0.0153980160809677 0.0258121443950882 0.714891351542368 0.99987446092617
"174" "22" 10525732 0.925993929023395 0.794494452313199 0.131499476710196 0.204418316442268 0.643286174149341 0.0190564227371475 0.0240213799307757 0.520038425842321 0.99987446092617
"175" "22" 10525744 0.7118521647779 0.420071081804599 0.291781082973302 0.316417951371649 0.922138209 0.0159747334756725 0.0260362612927138 0.356456488934726 0.99987446092617
"176" "22" 10525746 0.912502812679076 0.928427932647129 -0.0159251199680527 0.183682767981696 -0.0866990417393951 0.0187663514935152 0.026693298845117 0.930910738132062 0.99987446092617
"177" "22" 10525749 0.510638695711384 0.424051937297572 0.086586758413812 0.333128466805541 0.259920021978655 0.0157916536037876 0.0220020789642473 0.79492546662331 0.99987446092617
"178" "22" 10525752 0.639573921995358 0.638291126318983 0.0012827956763749 0.390367918206654 0.00328611962342616 0.0162993236577418 0.0232666111009905 0.997378060606389 0.99987446092617
"186" "22" 10525815 0.859063993442488 0.785641179519003 0.0734228139234852 0.456691048254465 0.160771300869849 0.0179687760624694 0.0259648503046896 0.872273529746345 0.99987446092617
"187" "22" 10525818 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"188" "22" 10525821 0.785873241521308 0.260080480977452 0.525792760543855 0.574619482908489 0.915027729102584 0.0179687760624685 0.0259648503046901 0.360177073214586 0.99987446092617
"189" "22" 10525823 0.177623019659139 0.785641179519003 -0.608018159859864 0.471914593859526 -1.28840719861453 0.0182798473388684 0.0259648503046896 0.197604254210684 0.99987446092617
"190" "22" 10525833 0.892024568105598 0.856957018129816 0.0350675499757821 0.300911852096875 0.116537616353152 0.0184807157747377 0.0263624530302645 0.907226475642204 0.99987446092617
"191" "22" 10525838 0.892024568105598 0.856957018129816 0.0350675499757821 0.300911852096875 0.116537616353152 0.0184807157747377 0.0263624530302645 0.907226475642204 0.99987446092617
"192" "22" 10525853 0.587641925884482 0.856957018129816 -0.269315092245334 0.327284387744749 -0.822877907807122 0.0167917055225764 0.0263624530302645 0.410577427020519 0.99987446092617
"193" "22" 10525859 0.783229496159303 0.856957018129816 -0.0737275219705126 0.297804761544102 -0.247569990446893 0.0223496050634277 0.0263624530302645 0.80446713214853 0.99987446092617
"194" "22" 10525861 0.937284953036519 0.856957018129816 0.0803279349067034 0.262218127471407 0.306340128660489 0.0188787890618186 0.0263624530302645 0.759345688641906 0.99987446092617
"195" "22" 10525871 0.762023336804691 0.856957018129816 -0.0949336813251255 0.307758898944666 -0.308467705241544 0.01573572033407 0.0263624530302645 0.757726470395048 0.99987446092617
"196" "22" 10525876 0.421738165807509 0.515230729361075 -0.0934925635535659 0.409094554910417 -0.228535340867685 0.0158682129729595 0.0239576141969406 0.819230084912595 0.99987446092617
"197" "22" 10525879 0.587641925884482 0.856957018129816 -0.269315092245334 0.327284387744749 -0.822877907807122 0.0167917055225764 0.0263624530302645 0.410577427020519 0.99987446092617
"198" "22" 10525881 0.927840354594526 0.515230729361075 0.412609625233451 0.363580966562688 1.13484935455858 0.0186155757549004 0.0239576141969406 0.256438442983129 0.99987446092617
"199" "22" 10525884 0.255549236897243 0.515230729361075 -0.259681492463831 0.395777668516723 -0.656129724137931 0.0158211964708944 0.0239576141969406 0.511740660814414 0.99987446092617
"200" "22" 10525899 0.595846127187871 0.515230729361075 0.0806153978267968 0.408358505947902 0.197413294084981 0.0159131001465322 0.0239576141969406 0.843504127151257 0.99987446092617
"201" "22" 10525905 0.430021866341769 0.260080480977452 0.169941385364317 0.472645646630295 0.35955347642765 0.0169581636392113 0.0259648503046901 0.719181080191411 0.99987446092617
"202" "22" 10525907 0.927840354594526 0.785641179519003 0.142199175075523 0.407417137311048 0.349026003211443 0.0186155757549004 0.0259648503046896 0.727069787925693 0.99987446092617
"203" "22" 10525917 0.894003679563703 0.785641179519003 0.1083625000447 0.427147857069413 0.253688502122324 0.0181389919509549 0.0259648503046896 0.799736217514111 0.99987446092617
"204" "22" 10525922 0.894003679563703 0.260080480977452 0.633923198586251 0.451893940591516 1.40281411553442 0.0181389919509549 0.0259648503046901 0.160672276644824 0.99987446092617
"207" "22" 10525930 0.859063993442488 0.785641179519003 0.0734228139234852 0.456691048254465 0.160771300869849 0.0179687760624694 0.0259648503046896 0.872273529746345 0.99987446092617
"208" "22" 10525943 0.266554199433125 0.785641179519003 -0.519086980085878 0.57764347153595 -0.898628662253603 0.0179687760624697 0.0259648503046896 0.368850486495873 0.99987446092617
"209" "22" 10525945 0.266554199433125 0.785641179519003 -0.519086980085878 0.57764347153595 -0.898628662253603 0.0179687760624697 0.0259648503046896 0.368850486495873 0.99987446092617
"210" "22" 10525965 0.517450014578274 0.514985198733871 0.00246481584440283 0.482454040877036 0.00510891325507842 0.016740816200184 0.0259648503046886 0.995923694723903 0.99987446092617
"211" "22" 10525967 0.857319876679239 0.859488501056742 -0.00216862437750298 0.33687096817172 -0.00643755200773943 0.0182067654149661 0.0259648503046901 0.99486361212078 0.99987446092617
"212" "22" 10525982 0.857319876679239 0.859488501056742 -0.00216862437750298 0.33687096817172 -0.00643755200773943 0.0182067654149661 0.0259648503046901 0.99486361212078 0.99987446092617
"213" "22" 10525985 0.857319876679239 0.514985198733871 0.342334677945368 0.4145773557093 0.825743792397122 0.0182067654149661 0.0259648503046886 0.408949444698518 0.99987446092617
"214" "22" 10525988 0.857319876679239 0.514985198733871 0.342334677945368 0.4145773557093 0.825743792397122 0.0182067654149661 0.0259648503046886 0.408949444698518 0.99987446092617
"215" "22" 10525990 0.639573921995358 0.859488501056742 -0.219914579061385 0.361475365758522 -0.608380542336307 0.0162993236577418 0.0259648503046901 0.542935113456921 0.99987446092617
"216" "22" 10526004 0.639573921995358 0.859488501056742 -0.219914579061385 0.361475365758522 -0.608380542336307 0.0162993236577418 0.0259648503046901 0.542935113456921 0.99987446092617
"217" "22" 10526007 0.386784191509984 0.859488501056742 -0.472704309546758 0.364530376932156 -1.29674874704539 0.0163685816813267 0.0259648503046901 0.194717650725233 0.99987446092617
"218" "22" 10526012 0.892024568105598 0.859488501056742 0.0325360670488559 0.294429483477689 0.110505465229067 0.0184807157747377 0.0259648503046901 0.912008515790838 0.99987446092617
"219" "22" 10526022 0.892024568105598 0.856957018129816 0.0350675499757821 0.300911852096875 0.116537616353152 0.0184807157747377 0.0263624530302645 0.907226475642204 0.99987446092617
"220" "22" 10526025 0.386784191509984 0.515230729361075 -0.12844653785109 0.443706100268101 -0.289485625222369 0.0163685816813267 0.0239576141969406 0.772209778630612 0.99987446092617
"221" "22" 10526037 0.517450014578274 0.785641179519003 -0.26819116494073 0.521689447013752 -0.514082020397204 0.016740816200184 0.0259648503046896 0.607194647279658 0.99987446092617
"222" "22" 10526042 0.517450014578274 0.260080480977452 0.257369533600821 0.542137179014547 0.474731384533794 0.016740816200184 0.0259648503046901 0.63497844513156 0.99987446092617
"223" "22" 10526045 0.177623019659139 0.785641179519003 -0.608018159859864 0.471914593859526 -1.28840719861453 0.0182798473388684 0.0259648503046896 0.197604254210684 0.99987446092617
"224" "22" 10526048 0.517450014578274 0.785641179519003 -0.26819116494073 0.521689447013752 -0.514082020397204 0.016740816200184 0.0259648503046896 0.607194647279658 0.99987446092617
"225" "22" 10526050 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"226" "22" 10526061 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"227" "22" 10526064 0.266554199433125 0.260080480977452 0.00647371845567296 0.596175160462461 0.0108587524019807 0.0179687760624697 0.0259648503046901 0.99133613937213 0.99987446092617
"228" "22" 10526066 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"229" "22" 10526080 0.892024568105598 0.260080480977452 0.631944087128146 0.454127597402066 1.3915562294459 0.0184807157747377 0.0259648503046901 0.164056821171475 0.99987446092617
"230" "22" 10526083 0.639573921995358 0.785641179519003 -0.146067257523646 0.477969405178987 -0.305599596838101 0.0162993236577418 0.0259648503046896 0.759909527475805 0.99987446092617
"231" "22" 10526088 0.892024568105598 0.785641179519003 0.106383388586595 0.429510224532357 0.247685346029709 0.0184807157747377 0.0259648503046896 0.804377870823994 0.99987446092617
"232" "22" 10526102 0.714173953041794 0.785641179519003 -0.0714672264772095 0.449536072253652 -0.15897995931433 0.0161440017551054 0.0259648503046896 0.873684663158672 0.99987446092617
"233" "22" 10526105 0.914443784184156 0.785641179519003 0.128802604665153 0.41424398767568 0.310934155949646 0.0183649122336542 0.0259648503046896 0.755850677885413 0.99987446092617
"234" "22" 10526108 0.70646177873515 0.785641179519003 -0.0791794007838531 0.451007486057036 -0.17556116745663 0.0197909574281426 0.0259648503046896 0.860638712307008 0.99987446092617
"237" "22" 10526124 0.914443784184156 0.785641179519003 0.128802604665153 0.41424398767568 0.310934155949646 0.0183649122336542 0.0259648503046896 0.755850677885413 0.99987446092617
"238" "22" 10526130 0.50710760964838 0.260080480977452 0.247027128670928 0.484844190038176 0.509497966040342 0.0166964162329859 0.0259648503046901 0.610403223648112 0.99987446092617
"239" "22" 10526140 0.50710760964838 0.260080480977452 0.247027128670928 0.484844190038176 0.509497966040342 0.0166964162329859 0.0259648503046901 0.610403223648112 0.99987446092617
"240" "22" 10526146 0.314604568663327 0.515230729361075 -0.200626160697748 0.414335280688568 -0.484212110453966 0.0200222908219061 0.0239576141969406 0.628235343026308 0.99987446092617
"241" "22" 10526148 0.50710760964838 0.856957018129816 -0.349849408481436 0.345528517815785 -1.01250516366338 0.0166964162329859 0.0263624530302645 0.311296579024012 0.99987446092617
"242" "22" 10526165 0.384520623538861 0.640950999507366 -0.256430375968506 0.382739786403934 -0.669986202317297 0.0167408162001561 0.0239576141969458 0.50286658589908 0.99987446092617
"243" "22" 10526168 0.894003679563703 0.640950999507366 0.253052680056337 0.318915546042886 0.793478659777556 0.0181389919509549 0.0239576141969458 0.427498997767143 0.99987446092617
"244" "22" 10526170 0.175443203204225 0.640950999507366 -0.465507796303141 0.372493859721729 -1.24970595931675 0.0179687760624717 0.0239576141969458 0.21140697959809 0.99987446092617
"245" "22" 10526193 0.636818161511689 0.50434183581061 0.132476325701078 0.36604545949449 0.361912222279791 0.0187718157002589 0.0238951013369669 0.717417626147787 0.99987446092617
"246" "22" 10526196 0.636818161511689 0.71411831600146 -0.0773001544897719 0.350338668480938 -0.220644083694626 0.0187718157002589 0.0230227247240914 0.825369573052371 0.99987446092617
"247" "22" 10526199 0.894003679563703 0.914152651451098 -0.0201489718873953 0.22182543002185 -0.0908325609259976 0.0181389919509549 0.0266221582358927 0.927625637107554 0.99987446092617
"248" "22" 10526201 0.636818161511689 0.304115275379355 0.332702886132334 0.35292579679767 0.94269925619257 0.0187718157002589 0.0230816842756858 0.34583475393831 0.99987446092617
"249" "22" 10526211 0.894003679563703 0.71411831600146 0.179885363562243 0.281868902663238 0.638188043670644 0.0181389919509549 0.0230227247240914 0.523351279291819 0.99987446092617
"250" "22" 10526214 0.641413825383201 0.381610571471173 0.259803253912028 0.382370985837247 0.679453367370847 0.0167408162001745 0.0239576141969516 0.496850645253067 0.99987446092617
"251" "22" 10526238 0.384520623538861 0.315604985837469 0.0689156377013914 0.357835118819352 0.192590481137718 0.0167408162001561 0.0293302272770904 0.847279700319518 0.99987446092617
"252" "22" 10526248 0.857319876679239 0.914152651451098 -0.0568327747718591 0.279327032417623 -0.2034632104167 0.0182067654149661 0.0266221582358927 0.838772998074041 0.99987446092617
"253" "22" 10526255 0.639573921995358 0.71411831600146 -0.0745443940061028 0.354188563870631 -0.210465276437696 0.0162993236577418 0.0230227247240914 0.833304550087253 0.99987446092617
"254" "22" 10526260 0.639573921995358 0.914152651451098 -0.274578729455741 0.308554665971106 -0.889886816624749 0.0162993236577418 0.0266221582358927 0.373526663492344 0.99987446092617
"255" "22" 10526277 0.857319876679239 0.927201859521292 -0.0698819828420526 0.26953003892754 -0.259273449149167 0.0182067654149661 0.0270288949530085 0.795424263644768 0.99987446092617
"256" "22" 10526292 0.857319876679239 0.93773099168232 -0.0804111150030805 0.262232427280273 -0.306640623499768 0.0182067654149661 0.0270286190282512 0.759116929184151 0.99987446092617
"257" "22" 10526295 0.517450014578274 0.648473745079225 -0.131023730500952 0.397096807809998 -0.329954126862797 0.016740816200184 0.0218383697331015 0.74143462418558 0.99987446092617
"258" "22" 10526314 0.308026039630394 0.362464096813995 -0.0544380571836007 0.298458863584217 -0.182397187102603 0.0172514813621311 0.021260352861747 0.855271033147465 0.99987446092617
"259" "22" 10526317 0.915054438775352 0.506545007782102 0.40850943099325 0.244731167459072 1.66921702386586 0.0182367892007457 0.022352418808227 0.0950743774790208 0.99987446092617
"260" "22" 10526319 0.712757525568087 0.938169081068506 -0.225411555500419 0.242593831030312 -0.929172660916732 0.0171998923905337 0.0268927647195441 0.352799613269366 0.99987446092617
"261" "22" 10526333 0.712757525568087 0.914152651451098 -0.201395125883011 0.26139358898788 -0.77046696769732 0.0171998923905337 0.0266221582358927 0.441022942149673 0.99987446092617
"262" "22" 10526336 0.712757525568087 0.50434183581061 0.208415689757477 0.331394419131795 0.628905249229893 0.0171998923905337 0.0238951013369669 0.529411089301151 0.99987446092617
"263" "22" 10526339 0.928700179865521 0.914152651451098 0.0145475284144229 0.179504605805851 0.0810426470625341 0.0184063423033026 0.0266221582358927 0.935408036576046 0.99987446092617
"264" "22" 10526341 0.425151638173326 0.591124666722861 -0.165973028549536 0.307457408858473 -0.53982445622553 0.0155109525416349 0.0219402891108823 0.589318099475832 0.99987446092617
"265" "22" 10526355 0.592241790864168 0.928427932647129 -0.336186141782961 0.245211563109911 -1.37100444008129 0.0154657208972858 0.026693298845117 0.170373571925725 0.99987446092617
"266" "22" 10526358 0.510425213639911 0.306008591786306 0.204416621853605 0.333165073306185 0.613559578214678 0.0213903381072953 0.0247670157688617 0.539506401545071 0.99987446092617
"267" "22" 10526361 0.758985742232424 0.634280288381737 0.124705453850687 0.329411339196086 0.378570616770585 0.0178409554465428 0.0273009408625796 0.705006745264618 0.99987446092617
"268" "22" 10526363 0.928700179865521 0.89410398904308 0.0345961908224416 0.206428681996483 0.167593914216974 0.0184063423033026 0.0262463555109876 0.866902759233059 0.99987446092617
"269" "22" 10526387 0.692425493140977 0.89410398904308 -0.201678495902103 0.246111239023747 -0.819460731261618 0.0154106275918674 0.0262463555109876 0.412523597532759 0.99987446092617
"270" "22" 10526396 0.937284953036519 0.640950999507366 0.296333953529153 0.286253856443745 1.03521383855099 0.0188787890618186 0.0239576141969458 0.300569057431136 0.99987446092617
"271" "22" 10526403 0.258315373318555 0.381610571471173 -0.123295198152618 0.337173833352707 -0.365672498742342 0.0158625890920269 0.0239576141969516 0.714609469762543 0.99987446092617
"272" "22" 10526406 0.759645905763816 0.128487721136667 0.631158184627149 0.270609455809089 2.33235820507478 0.0156961394784886 0.0263193287579206 0.0196818548821492 0.99987446092617
"273" "22" 10526409 0.759645905763816 0.89410398904308 -0.134458083279264 0.260421631506344 -0.516309196365619 0.0156961394784886 0.0262463555109876 0.605638474222006 0.99987446092617
"274" "22" 10526414 0.759645905763816 0.3883481094267 0.371297796337116 0.335553361560323 1.1065238464922 0.0156961394784886 0.0274556443693744 0.26849984837688 0.99987446092617
"275" "22" 10526428 0.592532568292706 0.381610571471173 0.210921996821533 0.35208378448799 0.599067625702392 0.0153980160809677 0.0239576141969516 0.549127789360282 0.99987446092617
"276" "22" 10526440 0.510638695711384 0.712094936817212 -0.201456241105829 0.335148287278455 -0.601095839521479 0.0157916536037876 0.0246935515979056 0.547776154309385 0.99987446092617
"277" "22" 10526442 0.912502812679076 0.253396783922314 0.659106028756762 0.239897742474795 2.74744573232494 0.0187663514935152 0.0234732348090537 0.00600614474220113 0.99987446092617
"278" "22" 10526456 0.785873241521308 0.757652003734165 0.0282212377871427 0.438233729565746 0.0643976852605746 0.0179687760624685 0.0257195846794159 0.9486535730976 0.99987446092617
"279" "22" 10526459 0.131951995377241 0.253396783922314 -0.121444788545073 0.27050000220929 -0.448964094466475 0.0181881392147538 0.0234732348090537 0.653457558316768 0.99987446092617
"280" "22" 10526462 0.894003679563703 0.702876975833502 0.191126703730201 0.285393286936171 0.669695863494319 0.0181389919509549 0.0289885509972982 0.50305168914155 0.99987446092617
"281" "22" 10526464 0.641413825383201 0.702876975833502 -0.0614631504503008 0.352316152433909 -0.174454534728807 0.0167408162001745 0.0289885509972982 0.861508258822388 0.99987446092617
"282" "22" 10526475 0.384520623538861 0.702876975833502 -0.318356352294641 0.355291354829989 -0.896043058652465 0.0167408162001561 0.0289885509972982 0.37022976667255 0.99987446092617
"283" "22" 10526478 0.384520623538861 0.0883687999226371 0.296151823616223 0.302169241453685 0.980085935257629 0.0167408162001561 0.0272957392401178 0.327043701167275 0.99987446092617
"284" "22" 10526481 0.636818161511689 0.927201859521292 -0.290383698009603 0.295155004351685 -0.983834574133135 0.0187718157002589 0.0270288949530085 0.325196856748557 0.99987446092617
"285" "22" 10526487 0.641413825383201 0.762000736571128 -0.120586911187927 0.330298624106067 -0.365084509553402 0.0167408162001745 0.0223912757890837 0.715048323625213 0.99987446092617
"286" "22" 10526492 0.894003679563703 0.911336138457488 -0.0173324588937847 0.226707121834677 -0.0764530851678497 0.0181389919509549 0.0272786236658288 0.939058637291595 0.99987446092617
"287" "22" 10526504 0.894003679563703 0.762000736571128 0.132002942992575 0.257720464939747 0.51219426064374 0.0181389919509549 0.0223912757890837 0.608515059495718 0.99987446092617
"288" "22" 10526506 0.894003679563703 0.927201859521292 -0.0331981799575888 0.209354656622259 -0.158573878858059 0.0181389919509549 0.0270288949530085 0.874004610010437 0.99987446092617
"289" "22" 10526509 0.641413825383201 0.253394925668589 0.388018899714612 0.332699094505163 1.16627579131746 0.0167408162001745 0.0225063685216305 0.243502957769476 0.99987446092617
"290" "22" 10526519 0.857319876679239 0.927201859521292 -0.0698819828420526 0.26953003892754 -0.259273449149167 0.0182067654149661 0.0270288949530085 0.795424263644768 0.99987446092617
"291" "22" 10526526 0.857319876679239 0.50434183581061 0.352978040868629 0.345715553174819 1.02100711879207 0.0182067654149661 0.0238951013369669 0.307251065982567 0.99987446092617
"292" "22" 10526528 0.641413825383201 0.424051937297572 0.21736188808563 0.346556052190198 0.62720557529417 0.0167408162001745 0.0220020789642473 0.530524489086724 0.99987446092617
"293" "22" 10526531 0.384520623538861 0.253396783922314 0.131123839616547 0.334197631680071 0.392354185627719 0.0167408162001561 0.0234732348090537 0.694796532239601 0.99987446092617
"294" "22" 10526546 0.507486363914986 0.915024070934919 -0.407537707019933 0.244283886516878 -1.6682954935375 0.0157350174495559 0.0264138008423567 0.0952570820849759 0.99987446092617
"295" "22" 10526549 0.914443784184156 0.712094936817212 0.202348847366944 0.26060764161471 0.776450168971264 0.0183649122336542 0.0246935515979056 0.437483232427376 0.99987446092617
"296" "22" 10526552 0.914443784184156 0.712094936817212 0.202348847366944 0.26060764161471 0.776450168971264 0.0183649122336542 0.0246935515979056 0.437483232427376 0.99987446092617
"297" "22" 10526554 0.714173953041794 0.712094936817212 0.00207901622458162 0.31368924399758 0.00662762993747296 0.0161440017551054 0.0246935515979056 0.994711955111521 0.99987446092617
"298" "22" 10526567 0.714173953041794 0.3883481094267 0.325825843615094 0.352138381046323 0.925277848574625 0.0161440017551054 0.0274556443693744 0.354821398141171 0.99987446092617
"299" "22" 10526569 0.513818821739857 0.640950999507366 -0.127132177767509 0.364080852293953 -0.349186662705526 0.0167875108887552 0.0239576141969458 0.726949178406599 0.99987446092617
"300" "22" 10526586 0.592241790864168 0.509033326095805 0.0832084647683634 0.325889406409567 0.255327307767071 0.0154657208972858 0.0223514350822112 0.798470310190448 0.99987446092617
"301" "22" 10526589 0.422358290493242 0.915024070934919 -0.492665780441678 0.257815643553358 -1.91092275725199 0.0180332620831275 0.0264138008423567 0.0560145080608854 0.99987446092617
"302" "22" 10526591 0.761891437663061 0.89410398904308 -0.132212551380019 0.255013243709372 -0.518453667177758 0.0163709368342771 0.0262463555109876 0.604141778915913 0.99987446092617
"303" "22" 10526601 0.928700179865521 0.509033326095805 0.419666853769717 0.268671635028887 1.56200655020615 0.0184063423033026 0.0223514350822112 0.118286445782673 0.99987446092617
"304" "22" 10526604 0.255520288891975 0.306008591786306 -0.0504883028943309 0.296132263217856 -0.170492408850393 0.0164364174365699 0.0247670157688617 0.864622903827438 0.99987446092617
"306" "22" 10526606 0.761891437663061 0.509033326095805 0.252858111567256 0.307576659038792 0.822097854750951 0.0163709368342771 0.0223514350822112 0.411021206344062 0.99987446092617
"308" "22" 10526621 0.510425213639911 0.514985198733871 -0.00455998509396027 0.416564781834913 -0.0109466409375131 0.0213903381072953 0.0259648503046886 0.991266018634287 0.99987446092617
"310" "22" 10526624 0.859063993442488 0.859488501056742 -0.000424507614253833 0.332830889970965 -0.00127544535992697 0.0179687760624694 0.0259648503046901 0.998982342115081 0.99987446092617
"312" "22" 10526627 0.859063993442488 0.514985198733871 0.344078794708618 0.411301271562377 0.83656146600664 0.0179687760624694 0.0259648503046886 0.402839113148538 0.99987446092617
"314" "22" 10526629 0.859063993442488 0.634280288381737 0.224783705060751 0.358786164293707 0.626511631247687 0.0179687760624694 0.0273009408625796 0.530979410239585 0.99987446092617
"316" "22" 10526640 0.266554199433125 0.89410398904308 -0.627549789609954 0.459144973901252 -1.36677917712526 0.0179687760624697 0.0262463555109876 0.171694531473373 0.99987446092617
"318" "22" 10526643 0.785873241521308 0.640950999507366 0.144922242013941 0.477165109896482 0.303715085215223 0.0179687760624685 0.0239576141969458 0.761344964237883 0.99987446092617
"320" "22" 10526645 0.785873241521308 0.89410398904308 -0.108230747521772 0.430786298812253 -0.251239994912052 0.0179687760624685 0.0262463555109876 0.801628564503507 0.99987446092617
"322" "22" 10526659 0.857319876679239 0.634280288381737 0.223039588297502 0.362537114743689 0.615218633422373 0.0182067654149661 0.0273009408625796 0.538410343796286 0.99987446092617
"324" "22" 10526665 0.177623019659139 0.128487721136667 0.0491352985224723 0.324431136244881 0.151450625520064 0.0182798473388684 0.0263193287579206 0.879620256598986 0.99987446092617
"326" "22" 10526667 0.857319876679239 0.128487721136667 0.728832155542572 0.306307916485017 2.3794101174601 0.0182067654149661 0.0263193287579206 0.0173403713567635 0.99987446092617
"328" "22" 10526678 0.785873241521308 0.514985198733871 0.270888042787437 0.518687507876128 0.522256731990025 0.0179687760624685 0.0259648503046886 0.601491590567798 0.99987446092617
"330" "22" 10526681 0.785873241521308 0.859488501056742 -0.0736152595354346 0.458960124800384 -0.160395763286521 0.0179687760624685 0.0259648503046901 0.872569326821169 0.99987446092617
"332" "22" 10526697 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"334" "22" 10526700 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"336" "22" 10526703 0.785873241521308 0.260080480977452 0.525792760543855 0.574619482908489 0.915027729102584 0.0179687760624685 0.0259648503046901 0.360177073214586 0.99987446092617
"338" "22" 10526705 0.785873241521308 0.785641179519003 0.000232062002304412 0.555368984004042 0.000417851930857419 0.0179687760624685 0.0259648503046896 0.999666602405369 0.99987446092617
"351" "22" 10526775 0.386784191509984 0.515230729361075 -0.12844653785109 0.443706100268101 -0.289485625222369 0.0163685816813267 0.0239576141969406 0.772209778630612 0.99987446092617
"353" "22" 10526778 0.639573921995358 0.856957018129816 -0.217383096134458 0.366774674755074 -0.592688402708348 0.0162993236577418 0.0263624530302645 0.553389704199555 0.99987446092617
"355" "22" 10526780 0.386784191509984 0.515230729361075 -0.12844653785109 0.443706100268101 -0.289485625222369 0.0163685816813267 0.0239576141969406 0.772209778630612 0.99987446092617
"357" "22" 10526789 0.892024568105598 0.891236282162507 0.000788285943090772 0.254034961441941 0.00310306084885459 0.0184807157747377 0.0268153331497796 0.997524119630838 0.99987446092617
"359" "22" 10526793 0.386784191509984 0.891236282162507 -0.504452090652523 0.332757323886597 -1.51597592131267 0.0163685816813267 0.0268153331497796 0.129525441054012 0.99987446092617
"361" "22" 10526795 0.7118521647779 0.914152651451098 -0.202300486673198 0.267255900251954 -0.756954239298292 0.0159747334756725 0.0266221582358927 0.449077278467193 0.99987446092617
"363" "22" 10526805 0.7118521647779 0.746917609349681 -0.035065444571781 0.302628844225875 -0.115869472592668 0.0159747334756725 0.0309504630798534 0.907755990040976 0.99987446092617
"365" "22" 10526812 0.7118521647779 0.762000736571128 -0.0501485717932277 0.297723080838324 -0.168440322638138 0.0159747334756725 0.0223912757890837 0.866236888369786 0.99987446092617
"367" "22" 10526815 0.912502812679076 0.927201859521292 -0.0146990468422159 0.18567407105478 -0.0791658563778632 0.0187663514935152 0.0270288949530085 0.936900701991778 0.99987446092617
"369" "22" 10526817 0.7118521647779 0.927201859521292 -0.215349694743391 0.256999157711709 -0.837939301672583 0.0159747334756725 0.0270288949530085 0.402064794321462 0.99987446092617
"371" "22" 10526830 0.386784191509984 0.746917609349681 -0.360133417839697 0.342902958118752 -1.05024879288145 0.0163685816813267 0.0309504630798534 0.293603741612004 0.99987446092617
"373" "22" 10526835 0.892024568105598 0.796446473444088 0.0955780946615102 0.243139741644286 0.393099433334684 0.0184807157747377 0.0225269047131188 0.6942460426143 0.99987446092617
"375" "22" 10526839 0.517450014578274 0.694062877529394 -0.17661286295112 0.387561151093255 -0.455703216003256 0.016740816200184 0.0208273935568805 0.64860340906504 0.99987446092617
"377" "22" 10526851 0.892024568105598 0.650604382348639 0.241420185756959 0.263302203480236 0.916893905808428 0.0184807157747377 0.0211807770209188 0.359198237725146 0.99987446092617
"379" "22" 10526854 0.892024568105598 0.51491259504259 0.377111973063008 0.395952518495388 0.952417159754474 0.0184807157747377 0.989475163503282 0.340885460240981 0.99987446092617
"381" "22" 10526857 0.892024568105598 0.928427932647129 -0.0364033645415305 0.212409067649265 -0.171383288596891 0.0184807157747377 0.026693298845117 0.863922394140069 0.99987446092617
"383" "22" 10526859 0.639573921995358 0.928427932647129 -0.288854010651771 0.298485060478659 -0.967733561567727 0.0162993236577418 0.026693298845117 0.333177452140637 0.99987446092617
"385" "22" 10526873 0.177623019659139 0.757652003734165 -0.580028984075026 0.326063609182355 -1.77888291652515 0.0182798473388684 0.0257195846794159 0.0752589594495319 0.99987446092617
"387" "22" 10526876 0.177623019659139 0.71411831600146 -0.536495296342321 0.34597423370417 -1.55067991797638 0.0182798473388684 0.0230227247240914 0.120978409424782 0.99987446092617
"389" "22" 10526879 0.857319876679239 0.50434183581061 0.352978040868629 0.345715553174819 1.02100711879207 0.0182067654149661 0.0238951013369669 0.307251065982567 0.99987446092617
"391" "22" 10526898 0.785873241521308 0.38479599510624 0.401077246415068 0.484078947043084 0.828536850992967 0.0179687760624685 0.0233630454465593 0.407366534176354 0.99987446092617
"393" "22" 10526900 0.134442493650063 0.132004610702289 0.00243788294777342 0.277801034991947 0.00877564386268067 0.0186336325269066 0.0270369102819875 0.992998139122109 0.99987446092617
"395" "22" 10526908 0.892024568105598 0.304115275379355 0.587909292726243 0.288605708328327 2.03706744447833 0.0184807157747377 0.0230816842756858 0.041643283781734 0.99987446092617
